Day fraction since midnight on 8/12/2019	UVA ()	Turb_settled ()	Turb_filter ()	UVT ()	Total Count settled ()	Bin 1 count settled ()	Bin 2 count settled ()	Bin 3 count settled ()	Bin 4 count settled ()	Bin 5 count settled ()	Bin 6 count settled ()	Total count filtered ()	Bin 1 count filtered  ()	Bin 2 count filtered ()	Bin 3 count filtered ()	Bin 4 count filtered ()	Bin 5 count filtered  ()	Bin 6 count filtered ()
Start																		
0.41606593	0.08382975	0.64990842	0.19529244	82.47511292	90	51	31	8	0	0	0	0.08382975	0	0	0	0	0	0
0.41612381	0.08537727	0.67711401	0.19061381	82.18178558	88	49	32	7	0	0	0	0.08537727	0	0	0	0	0	0
0.41618167	0.08537727	0.67711401	0.19061381	82.18178558	88	49	32	7	0	0	0	0.08537727	0	0	0	0	0	0
0.41623897	0.08537727	0.67711401	0.19061381	82.18178558	88	49	32	7	0	0	0	0.08537727	0	0	0	0	0	0
0.41629742	0.08537727	0.67711401	0.19061381	82.18178558	88	49	32	7	0	0	0	0.08537727	0	0	0	0	0	0
0.41635531	0.08537727	0.67711401	0.19061381	82.18178558	88	49	32	7	0	0	0	0.08537727	0	0	0	0	0	0
0.41641318	0.08537727	0.67711401	0.19061381	82.18178558	88	49	32	7	0	0	0	0.08537727	0	0	0	0	0	0
0.41647105	0.08537727	0.67711401	0.19061381	82.18178558	88	49	32	7	0	0	0	0.08537727	0	0	0	0	0	0
0.41652892	0.08537727	0.67711401	0.19061381	82.18178558	88	49	32	7	0	0	0	0.08537727	0	0	0	0	0	0
0.41658679	0.08537727	0.67711401	0.19061381	82.18178558	88	49	32	7	0	0	0	0.08537727	0	0	0	0	0	0
0.41664467	0.08537727	0.67711401	0.19061381	82.18178558	88	49	32	7	0	0	0	0.08537727	0	0	0	0	0	0
0.41670255	0.08537727	0.67711401	0.19061381	82.18178558	88	49	32	7	0	0	0	0.08537727	0	0	0	0	0	0
0.41676043	0.08537727	0.67711401	0.19061381	82.18178558	88	49	32	7	0	0	0	0.08537727	0	0	0	0	0	0
0.4168183	0.08505046	0.68299741	0.19216838	82.24364471	97	54	35	8	0	0	0	0.08505046	0	0	0	0	0	0
0.41687618	0.08505046	0.68299741	0.19216838	82.24364471	97	54	35	8	0	0	0	0.08505046	0	0	0	0	0	0
0.41693405	0.08505046	0.68299741	0.19216838	82.24364471	97	54	35	8	0	0	0	0.08505046	0	0	0	0	0	0
0.41699192	0.08505046	0.68299741	0.19216838	82.24364471	97	54	35	8	0	0	0	0.08505046	0	0	0	0	0	0
0.41704979	0.08505046	0.68299741	0.19216838	82.24364471	97	54	35	8	0	0	0	0.08505046	0	0	0	0	0	0
0.41710767	0.08505046	0.68299741	0.19216838	82.24364471	97	54	35	8	0	0	0	0.08505046	0	0	0	0	0	0
0.41716556	0.08505046	0.68299741	0.19216838	82.24364471	97	54	35	8	0	0	0	0.08505046	0	0	0	0	0	0
0.41722342	0.08505046	0.68299741	0.19216838	82.24364471	97	54	35	8	0	0	0	0.08505046	0	0	0	0	0	0
0.4172813	0.08505046	0.68299741	0.19216838	82.24364471	97	54	35	8	0	0	0	0.08505046	0	0	0	0	0	0
0.41733918	0.08505046	0.68299741	0.19216838	82.24364471	97	54	35	8	0	0	0	0.08505046	0	0	0	0	0	0
0.41739705	0.08505046	0.68299741	0.19216838	82.24364471	97	54	35	8	0	0	0	0.08505046	0	0	0	0	0	0
0.41745492	0.08505046	0.68299741	0.19216838	82.24364471	97	54	35	8	0	0	0	0.08505046	0	0	0	0	0	0
0.41751279	0.0849602	0.66150868	0.1908505	82.26073456	93	52	33	8	0	0	0	0.0849602	0	0	0	0	0	0
0.41757067	0.0849602	0.66150868	0.1908505	82.26073456	93	52	33	8	0	0	0	0.0849602	0	0	0	0	0	0
0.41762855	0.0849602	0.66150868	0.1908505	82.26073456	93	52	33	8	0	0	0	0.0849602	0	0	0	0	0	0
0.41768643	0.0849602	0.66150868	0.1908505	82.26073456	93	52	33	8	0	0	0	0.0849602	0	0	0	0	0	0
0.4177443	0.0849602	0.66150868	0.1908505	82.26073456	93	52	33	8	0	0	0	0.0849602	0	0	0	0	0	0
0.41780218	0.0849602	0.66150868	0.1908505	82.26073456	93	52	33	8	0	0	0	0.0849602	0	0	0	0	0	0
0.41786005	0.0849602	0.66150868	0.1908505	82.26073456	93	52	33	8	0	0	0	0.0849602	0	0	0	0	0	0
0.41791793	0.0849602	0.66150868	0.1908505	82.26073456	93	52	33	8	0	0	0	0.0849602	0	0	0	0	0	0
0.41797579	0.0849602	0.66150868	0.1908505	82.26073456	93	52	33	8	0	0	0	0.0849602	0	0	0	0	0	0
0.41803366	0.0849602	0.66150868	0.1908505	82.26073456	93	52	33	8	0	0	0	0.0849602	0	0	0	0	0	0
0.41809155	0.0849602	0.66150868	0.1908505	82.26073456	93	52	33	8	0	0	0	0.0849602	0	0	0	0	0	0
0.41814943	0.0849602	0.66150868	0.1908505	82.26073456	93	52	33	8	0	0	0	0.0849602	0	0	0	0	0	0
0.41820729	0.08555984	0.67039198	0.19427723	82.14724731	91	51	32	8	0	0	0	0.08555984	0	0	0	0	0	0
0.41826518	0.08555984	0.67039198	0.19427723	82.14724731	91	51	32	8	0	0	0	0.08555984	0	0	0	0	0	0
0.41832307	0.08555984	0.67039198	0.19427723	82.14724731	91	51	32	8	0	0	0	0.08555984	0	0	0	0	0	0
0.41838092	0.08555984	0.67039198	0.19427723	82.14724731	91	51	32	8	0	0	0	0.08555984	0	0	0	0	0	0
0.41843879	0.08555984	0.67039198	0.19427723	82.14724731	91	51	32	8	0	0	0	0.08555984	0	0	0	0	0	0
0.41849666	0.08555984	0.67039198	0.19427723	82.14724731	91	51	32	8	0	0	0	0.08555984	0	0	0	0	0	0
0.41855454	0.08555984	0.67039198	0.19427723	82.14724731	91	51	32	8	0	0	0	0.08555984	0	0	0	0	0	0
0.41861242	0.08555984	0.67039198	0.19427723	82.14724731	91	51	32	8	0	0	0	0.08555984	0	0	0	0	0	0
0.4186703	0.08555984	0.67039198	0.19427723	82.14724731	91	51	32	8	0	0	0	0.08555984	0	0	0	0	0	0
0.41872818	0.08555984	0.67039198	0.19427723	82.14724731	91	51	32	8	0	0	0	0.08555984	0	0	0	0	0	0
0.41878604	0.08555984	0.67039198	0.19427723	82.14724731	91	51	32	8	0	0	0	0.08555984	0	0	0	0	0	0
0.41884392	0.08555984	0.67039198	0.19427723	82.14724731	91	51	32	8	0	0	0	0.08555984	0	0	0	0	0	0
0.41890179	0.08551648	0.67197901	0.19123402	82.15544891	90	50	32	7	0	0	0	0.08551648	0	0	0	0	0	0
0.41895966	0.08551648	0.67197901	0.19123402	82.15544891	90	50	32	7	0	0	0	0.08551648	0	0	0	0	0	0
0.41901754	0.08551648	0.67197901	0.19123402	82.15544891	90	50	32	7	0	0	0	0.08551648	0	0	0	0	0	0
0.41907542	0.08551648	0.67197901	0.19123402	82.15544891	90	50	32	7	0	0	0	0.08551648	0	0	0	0	0	0
0.41913328	0.08551648	0.67197901	0.19123402	82.15544891	90	50	32	7	0	0	0	0.08551648	0	0	0	0	0	0
0.41919117	0.08551648	0.67197901	0.19123402	82.15544891	90	50	32	7	0	0	0	0.08551648	0	0	0	0	0	0
0.41924905	0.08551648	0.67197901	0.19123402	82.15544891	90	50	32	7	0	0	0	0.08551648	0	0	0	0	0	0
0.41930691	0.08551648	0.67197901	0.19123402	82.15544891	90	50	32	7	0	0	0	0.08551648	0	0	0	0	0	0
0.4193648	0.08551648	0.67197901	0.19123402	82.15544891	90	50	32	7	0	0	0	0.08551648	0	0	0	0	0	0
0.41942267	0.08551648	0.67197901	0.19123402	82.15544891	90	50	32	7	0	0	0	0.08551648	0	0	0	0	0	0
0.41948054	0.08551648	0.67197901	0.19123402	82.15544891	90	50	32	7	0	0	0	0.08551648	0	0	0	0	0	0
0.41953842	0.08551648	0.67197901	0.19123402	82.15544891	90	50	32	7	0	0	0	0.08551648	0	0	0	0	0	0
0.41959628	0.08521747	0.63993108	0.19413593	82.2120285	91	50	33	8	0	0	0	0.08521747	0	0	0	0	0	0
0.41965417	0.08521747	0.63993108	0.19413593	82.2120285	91	50	33	8	0	0	0	0.08521747	0	0	0	0	0	0
0.41971205	0.08521747	0.63993108	0.19413593	82.2120285	91	50	33	8	0	0	0	0.08521747	0	0	0	0	0	0
0.41976991	0.08521747	0.63993108	0.19413593	82.2120285	91	50	33	8	0	0	0	0.08521747	0	0	0	0	0	0
0.4198278	0.08521747	0.63993108	0.19413593	82.2120285	91	50	33	8	0	0	0	0.08521747	0	0	0	0	0	0
0.41988566	0.08521747	0.63993108	0.19413593	82.2120285	91	50	33	8	0	0	0	0.08521747	0	0	0	0	0	0
0.41994353	0.08521747	0.63993108	0.19413593	82.2120285	91	50	33	8	0	0	0	0.08521747	0	0	0	0	0	0
0.42000141	0.08521747	0.63993108	0.19413593	82.2120285	91	50	33	8	0	0	0	0.08521747	0	0	0	0	0	0
0.42005929	0.08521747	0.63993108	0.19413593	82.2120285	91	50	33	8	0	0	0	0.08521747	0	0	0	0	0	0
0.42011716	0.08521747	0.63993108	0.19413593	82.2120285	91	50	33	8	0	0	0	0.08521747	0	0	0	0	0	0
0.42017503	0.08521747	0.63993108	0.19413593	82.2120285	91	50	33	8	0	0	0	0.08521747	0	0	0	0	0	0
0.42023292	0.08521747	0.63993108	0.19413593	82.2120285	91	50	33	8	0	0	0	0.08521747	0	0	0	0	0	0
0.42029078	0.08489097	0.67176521	0.197321	82.27384949	95	51	36	7	1	0	0	0.08489097	0	0	0	0	0	0
0.42034866	0.08489097	0.67176521	0.197321	82.27384949	95	51	36	7	1	0	0	0.08489097	0	0	0	0	0	0
0.42040656	0.08489097	0.67176521	0.197321	82.27384949	95	51	36	7	1	0	0	0.08489097	0	0	0	0	0	0
0.4204644	0.08489097	0.67176521	0.197321	82.27384949	95	51	36	7	1	0	0	0.08489097	0	0	0	0	0	0
0.42052228	0.08489097	0.67176521	0.197321	82.27384949	95	51	36	7	1	0	0	0.08489097	0	0	0	0	0	0
0.42058015	0.08489097	0.67176521	0.197321	82.27384949	95	51	36	7	1	0	0	0.08489097	0	0	0	0	0	0
0.42063803	0.08489097	0.67176521	0.197321	82.27384949	95	51	36	7	1	0	0	0.08489097	0	0	0	0	0	0
0.4206959	0.08489097	0.67176521	0.197321	82.27384949	95	51	36	7	1	0	0	0.08489097	0	0	0	0	0	0
0.42075378	0.08489097	0.67176521	0.197321	82.27384949	95	51	36	7	1	0	0	0.08489097	0	0	0	0	0	0
0.42081166	0.08489097	0.67176521	0.197321	82.27384949	95	51	36	7	1	0	0	0.08489097	0	0	0	0	0	0
0.42086953	0.08489097	0.67176521	0.197321	82.27384949	95	51	36	7	1	0	0	0.08489097	0	0	0	0	0	0
0.42092681	0.08489097	0.67176521	0.197321	82.27384949	95	51	36	7	1	0	0	0.08489097	0	0	0	0	0	0
0.42098528	0.08680598	0.77553135	0.19513664	81.91191101	93	51	34	8	0	0	0	0.08680598	0	0	0	0	0	0
0.42104316	0.08680598	0.77553135	0.19513664	81.91191101	93	51	34	8	0	0	0	0.08680598	0	0	0	0	0	0
0.42110103	0.08680598	0.77553135	0.19513664	81.91191101	93	51	34	8	0	0	0	0.08680598	0	0	0	0	0	0
0.4211589	0.08680598	0.77553135	0.19513664	81.91191101	93	51	34	8	0	0	0	0.08680598	0	0	0	0	0	0
0.42121679	0.08680598	0.77553135	0.19513664	81.91191101	93	51	34	8	0	0	0	0.08680598	0	0	0	0	0	0
0.42127465	0.08680598	0.77553135	0.19513664	81.91191101	93	51	34	8	0	0	0	0.08680598	0	0	0	0	0	0
0.42133253	0.08680598	0.77553135	0.19513664	81.91191101	93	51	34	8	0	0	0	0.08680598	0	0	0	0	0	0
0.42139039	0.08680598	0.77553135	0.19513664	81.91191101	93	51	34	8	0	0	0	0.08680598	0	0	0	0	0	0
0.42144828	0.08680598	0.77553135	0.19513664	81.91191101	93	51	34	8	0	0	0	0.08680598	0	0	0	0	0	0
0.42150614	0.08680598	0.77553135	0.19513664	81.91191101	93	51	34	8	0	0	0	0.08680598	0	0	0	0	0	0
0.42156403	0.08680598	0.77553135	0.19513664	81.91191101	93	51	34	8	0	0	0	0.08680598	0	0	0	0	0	0
0.4216219	0.08680598	0.77553135	0.19513664	81.91191101	93	51	34	8	0	0	0	0.08680598	0	0	0	0	0	0
0.42167977	0.08787507	0.77531928	0.19266415	81.71054077	95	54	33	8	0	0	0	0.08787507	0	0	0	0	0	0
0.42173765	0.08787507	0.77531928	0.19266415	81.71054077	95	54	33	8	0	0	0	0.08787507	0	0	0	0	0	0
0.42179552	0.08787507	0.77531928	0.19266415	81.71054077	95	54	33	8	0	0	0	0.08787507	0	0	0	0	0	0
0.4218534	0.08787507	0.77531928	0.19266415	81.71054077	95	54	33	8	0	0	0	0.08787507	0	0	0	0	0	0
0.42191127	0.08787507	0.77531928	0.19266415	81.71054077	95	54	33	8	0	0	0	0.08787507	0	0	0	0	0	0
0.42196914	0.08787507	0.77531928	0.19266415	81.71054077	95	54	33	8	0	0	0	0.08787507	0	0	0	0	0	0
0.42202702	0.08787507	0.77531928	0.19266415	81.71054077	95	54	33	8	0	0	0	0.08787507	0	0	0	0	0	0
0.42208489	0.08787507	0.77531928	0.19266415	81.71054077	95	54	33	8	0	0	0	0.08787507	0	0	0	0	0	0
0.42214277	0.08787507	0.77531928	0.19266415	81.71054077	95	54	33	8	0	0	0	0.08787507	0	0	0	0	0	0
0.42220064	0.08787507	0.77531928	0.19266415	81.71054077	95	54	33	8	0	0	0	0.08787507	0	0	0	0	0	0
0.42225853	0.08787507	0.77531928	0.19266415	81.71054077	95	54	33	8	0	0	0	0.08787507	0	0	0	0	0	0
0.42231641	0.08787507	0.77531928	0.19266415	81.71054077	95	54	33	8	0	0	0	0.08787507	0	0	0	0	0	0
0.42237426	0.09309797	1.04881477	0.19773126	80.73387909	93	52	33	8	1	0	0	0.09309797	0	0	0	0	0	0
0.42243215	0.09309797	1.04881477	0.19773126	80.73387909	93	52	33	8	1	0	0	0.09309797	0	0	0	0	0	0
0.42249001	0.09309797	1.04881477	0.19773126	80.73387909	93	52	33	8	1	0	0	0.09309797	0	0	0	0	0	0
0.42254789	0.09309797	1.04881477	0.19773126	80.73387909	93	52	33	8	1	0	0	0.09309797	0	0	0	0	0	0
0.42260576	0.09309797	1.04881477	0.19773126	80.73387909	93	52	33	8	1	0	0	0.09309797	0	0	0	0	0	0
0.42266365	0.09309797	1.04881477	0.19773126	80.73387909	93	52	33	8	1	0	0	0.09309797	0	0	0	0	0	0
0.42272153	0.09309797	1.04881477	0.19773126	80.73387909	93	52	33	8	1	0	0	0.09309797	0	0	0	0	0	0
0.42277939	0.09309797	1.04881477	0.19773126	80.73387909	93	52	33	8	1	0	0	0.09309797	0	0	0	0	0	0
0.42283727	0.09309797	1.04881477	0.19773126	80.73387909	93	52	33	8	1	0	0	0.09309797	0	0	0	0	0	0
0.42289514	0.09309797	1.04881477	0.19773126	80.73387909	93	52	33	8	1	0	0	0.09309797	0	0	0	0	0	0
0.42295302	0.09309797	1.04881477	0.19773126	80.73387909	93	52	33	8	1	0	0	0.09309797	0	0	0	0	0	0
0.42301088	0.09309797	1.04881477	0.19773126	80.73387909	93	52	33	8	1	0	0	0.09309797	0	0	0	0	0	0
0.42306876	0.09818926	1.30785429	0.19474363	79.79306793	103	55	37	10	1	0	0	0.09818926	0	0	0	0	0	0
0.42312664	0.09818926	1.30785429	0.19474363	79.79306793	103	55	37	10	1	0	0	0.09818926	0	0	0	0	0	0
0.42318452	0.09818926	1.30785429	0.19474363	79.79306793	103	55	37	10	1	0	0	0.09818926	0	0	0	0	0	0
0.4232424	0.09818926	1.30785429	0.19474363	79.79306793	103	55	37	10	1	0	0	0.09818926	0	0	0	0	0	0
0.42330026	0.09818926	1.30785429	0.19474363	79.79306793	103	55	37	10	1	0	0	0.09818926	0	0	0	0	0	0
0.42335813	0.09818926	1.30785429	0.19474363	79.79306793	103	55	37	10	1	0	0	0.09818926	0	0	0	0	0	0
0.423416	0.09818926	1.30785429	0.19474363	79.79306793	103	55	37	10	1	0	0	0.09818926	0	0	0	0	0	0
0.42347388	0.09818926	1.30785429	0.19474363	79.79306793	103	55	37	10	1	0	0	0.09818926	0	0	0	0	0	0
0.42353176	0.09818926	1.30785429	0.19474363	79.79306793	103	55	37	10	1	0	0	0.09818926	0	0	0	0	0	0
0.42358963	0.09818926	1.30785429	0.19474363	79.79306793	103	55	37	10	1	0	0	0.09818926	0	0	0	0	0	0
0.42364752	0.09818926	1.30785429	0.19474363	79.79306793	103	55	37	10	1	0	0	0.09818926	0	0	0	0	0	0
0.42370538	0.09818926	1.30785429	0.19474363	79.79306793	103	55	37	10	1	0	0	0.09818926	0	0	0	0	0	0
0.42376326	0.10303552	1.47153747	0.19281203	78.90772247	101	57	34	9	0	0	0	0.10303552	0	0	0	0	0	0
0.42382116	0.10303552	1.47153747	0.19281203	78.90772247	101	57	34	9	0	0	0	0.10303552	0	0	0	0	0	0
0.42387901	0.10303552	1.47153747	0.19281203	78.90772247	101	57	34	9	0	0	0	0.10303552	0	0	0	0	0	0
0.42393687	0.10303552	1.47153747	0.19281203	78.90772247	101	57	34	9	0	0	0	0.10303552	0	0	0	0	0	0
0.42399475	0.10303552	1.47153747	0.19281203	78.90772247	101	57	34	9	0	0	0	0.10303552	0	0	0	0	0	0
0.42405264	0.10303552	1.47153747	0.19281203	78.90772247	101	57	34	9	0	0	0	0.10303552	0	0	0	0	0	0
0.42411051	0.10303552	1.47153747	0.19281203	78.90772247	101	57	34	9	0	0	0	0.10303552	0	0	0	0	0	0
0.42416838	0.10303552	1.47153747	0.19281203	78.90772247	101	57	34	9	0	0	0	0.10303552	0	0	0	0	0	0
0.42422625	0.10303552	1.47153747	0.19281203	78.90772247	101	57	34	9	0	0	0	0.10303552	0	0	0	0	0	0
0.42428413	0.10303552	1.47153747	0.19281203	78.90772247	101	57	34	9	0	0	0	0.10303552	0	0	0	0	0	0
0.42434199	0.10303552	1.47153747	0.19281203	78.90772247	101	57	34	9	0	0	0	0.10303552	0	0	0	0	0	0
0.42439988	0.10303552	1.47153747	0.19281203	78.90772247	101	57	34	9	0	0	0	0.10303552	0	0	0	0	0	0
0.42445775	0.10331304	1.68585324	0.19622979	78.85732269	99	53	34	11	2	0	0	0.10331304	0	0	0	0	0	0
0.42451562	0.10331304	1.68585324	0.19622979	78.85732269	99	53	34	11	2	0	0	0.10331304	0	0	0	0	0	0
0.4245735	0.10331304	1.68585324	0.19622979	78.85732269	99	53	34	11	2	0	0	0.10331304	0	0	0	0	0	0
0.42463137	0.10331304	1.68585324	0.19622979	78.85732269	99	53	34	11	2	0	0	0.10331304	0	0	0	0	0	0
0.42468925	0.10331304	1.68585324	0.19622979	78.85732269	99	53	34	11	2	0	0	0.10331304	0	0	0	0	0	0
0.42474714	0.10331304	1.68585324	0.19622979	78.85732269	99	53	34	11	2	0	0	0.10331304	0	0	0	0	0	0
0.42480502	0.10331304	1.68585324	0.19622979	78.85732269	99	53	34	11	2	0	0	0.10331304	0	0	0	0	0	0
0.42486286	0.10331304	1.68585324	0.19622979	78.85732269	99	53	34	11	2	0	0	0.10331304	0	0	0	0	0	0
0.42492075	0.10331304	1.68585324	0.19622979	78.85732269	99	53	34	11	2	0	0	0.10331304	0	0	0	0	0	0
0.42497863	0.10331304	1.68585324	0.19622979	78.85732269	99	53	34	11	2	0	0	0.10331304	0	0	0	0	0	0
0.42503649	0.10331304	1.68585324	0.19622979	78.85732269	99	53	34	11	2	0	0	0.10331304	0	0	0	0	0	0
0.42509438	0.10331304	1.68585324	0.19622979	78.85732269	99	53	34	11	2	0	0	0.10331304	0	0	0	0	0	0
0.42515224	0.11140725	1.85936046	0.19466621	77.40140533	117	63	40	13	1	0	0	0.11140725	0	0	0	0	0	0
0.42521013	0.11140725	1.85936046	0.19466621	77.40140533	117	63	40	13	1	0	0	0.11140725	0	0	0	0	0	0
0.42526799	0.11140725	1.85936046	0.19466621	77.40140533	117	63	40	13	1	0	0	0.11140725	0	0	0	0	0	0
0.42532586	0.11140725	1.85936046	0.19466621	77.40140533	117	63	40	13	1	0	0	0.11140725	0	0	0	0	0	0
0.42538373	0.11140725	1.85936046	0.19466621	77.40140533	117	63	40	13	1	0	0	0.11140725	0	0	0	0	0	0
0.42544161	0.11140725	1.85936046	0.19466621	77.40140533	117	63	40	13	1	0	0	0.11140725	0	0	0	0	0	0
0.42549949	0.11140725	1.85936046	0.19466621	77.40140533	117	63	40	13	1	0	0	0.11140725	0	0	0	0	0	0
0.42555736	0.11140725	1.85936046	0.19466621	77.40140533	117	63	40	13	1	0	0	0.11140725	0	0	0	0	0	0
0.42561524	0.11140725	1.85936046	0.19466621	77.40140533	117	63	40	13	1	0	0	0.11140725	0	0	0	0	0	0
0.42567311	0.11140725	1.85936046	0.19466621	77.40140533	117	63	40	13	1	0	0	0.11140725	0	0	0	0	0	0
0.425731	0.11140725	1.85936046	0.19466621	77.40140533	117	63	40	13	1	0	0	0.11140725	0	0	0	0	0	0
0.42578887	0.11140725	1.85936046	0.19466621	77.40140533	117	63	40	13	1	0	0	0.11140725	0	0	0	0	0	0
0.42584673	0.11205167	2.12144876	0.1967161	0	126	65	43	15	2	0	0	0.11205167	0	0	0	0	0	0
0.42590461	0.11205167	2.12144876	0.1967161	0	126	65	43	15	2	0	0	0.11205167	0	0	0	0	0	0
0.42596248	0.11205167	2.12144876	0.1967161	0	126	65	43	15	2	0	0	0.11205167	0	0	0	0	0	0
0.42602036	0.11205167	2.12144876	0.1967161	0	126	65	43	15	2	0	0	0.11205167	0	0	0	0	0	0
0.42607824	0.11205167	2.12144876	0.1967161	0	126	65	43	15	2	0	0	0.11205167	0	0	0	0	0	0
0.42613611	0.11205167	2.12144876	0.1967161	0	126	65	43	15	2	0	0	0.11205167	0	0	0	0	0	0
0.42619398	0.11205167	2.12144876	0.1967161	0	126	65	43	15	2	0	0	0.11205167	0	0	0	0	0	0
0.42625187	0.11205167	2.12144876	0.1967161	0	126	65	43	15	2	0	0	0.11205167	0	0	0	0	0	0
0.42630972	0.11205167	2.12144876	0.1967161	0	126	65	43	15	2	0	0	0.11205167	0	0	0	0	0	0
0.4263676	0.11205167	2.12144876	0.1967161	0	126	65	43	15	2	0	0	0.11205167	0	0	0	0	0	0
0.42642548	0.11205167	2.12144876	0.1967161	0	126	65	43	15	2	0	0	0.11205167	0	0	0	0	0	0
0.42648336	0.11205167	2.12144876	0.1967161	0	126	65	43	15	2	0	0	0.11205167	0	0	0	0	0	0
0.42654124	0.11350676	2.30078363	0.19525403	77.02817535	159	83	52	22	3	0	0	0.11350676	0	0	0	0	0	0
0.42659912	0.11350676	2.30078363	0.19525403	77.02817535	159	83	52	22	3	0	0	0.11350676	0	0	0	0	0	0
0.42665698	0.11350676	2.30078363	0.19525403	77.02817535	159	83	52	22	3	0	0	0.11350676	0	0	0	0	0	0
0.42671486	0.11350676	2.30078363	0.19525403	77.02817535	159	83	52	22	3	0	0	0.11350676	0	0	0	0	0	0
0.42677272	0.11350676	2.30078363	0.19525403	77.02817535	159	83	52	22	3	0	0	0.11350676	0	0	0	0	0	0
0.4268306	0.11350676	2.30078363	0.19525403	77.02817535	159	83	52	22	3	0	0	0.11350676	0	0	0	0	0	0
0.42688848	0.11350676	2.30078363	0.19525403	77.02817535	159	83	52	22	3	0	0	0.11350676	0	0	0	0	0	0
0.42694635	0.11350676	2.30078363	0.19525403	77.02817535	159	83	52	22	3	0	0	0.11350676	0	0	0	0	0	0
0.42700422	0.11350676	2.30078363	0.19525403	77.02817535	159	83	52	22	3	0	0	0.11350676	0	0	0	0	0	0
0.4270621	0.11350676	2.30078363	0.19525403	77.02817535	159	83	52	22	3	0	0	0.11350676	0	0	0	0	0	0
0.42711997	0.11350676	2.30078363	0.19525403	77.02817535	159	83	52	22	3	0	0	0.11350676	0	0	0	0	0	0
0.42717785	0.11350676	2.30078363	0.19525403	77.02817535	159	83	52	22	3	0	0	0.11350676	0	0	0	0	0	0
0.42723574	0.11479203	2.34721231	0.19370487	76.80058289	184	96	61	25	3	0	0	0.11479203	0	0	0	0	0	0
0.42729359	0.11479203	2.34721231	0.19370487	76.80058289	184	96	61	25	3	0	0	0.11479203	0	0	0	0	0	0
0.42735147	0.11479203	2.34721231	0.19370487	76.80058289	184	96	61	25	3	0	0	0.11479203	0	0	0	0	0	0
0.42740935	0.11479203	2.34721231	0.19370487	76.80058289	184	96	61	25	3	0	0	0.11479203	0	0	0	0	0	0
0.42746722	0.11479203	2.34721231	0.19370487	76.80058289	184	96	61	25	3	0	0	0.11479203	0	0	0	0	0	0
0.4275251	0.11479203	2.34721231	0.19370487	76.80058289	184	96	61	25	3	0	0	0.11479203	0	0	0	0	0	0
0.42758297	0.11479203	2.34721231	0.19370487	76.80058289	184	96	61	25	3	0	0	0.11479203	0	0	0	0	0	0
0.42764084	0.11479203	2.34721231	0.19370487	76.80058289	184	96	61	25	3	0	0	0.11479203	0	0	0	0	0	0
0.42769872	0.11479203	2.34721231	0.19370487	76.80058289	184	96	61	25	3	0	0	0.11479203	0	0	0	0	0	0
0.42775658	0.11479203	2.34721231	0.19370487	76.80058289	184	96	61	25	3	0	0	0.11479203	0	0	0	0	0	0
0.42781447	0.11479203	2.34721231	0.19370487	76.80058289	184	96	61	25	3	0	0	0.11479203	0	0	0	0	0	0
0.42787235	0.11479203	2.34721231	0.19370487	76.80058289	184	96	61	25	3	0	0	0.11479203	0	0	0	0	0	0
0.42793022	0.11651005	2.49728823	0.19498929	76.49740601	188	93	63	29	4	0	0	0.11651005	0	0	0	0	0	0
0.4279881	0.11651005	2.49728823	0.19498929	76.49740601	188	93	63	29	4	0	0	0.11651005	0	0	0	0	0	0
0.42804597	0.11651005	2.49728823	0.19498929	76.49740601	188	93	63	29	4	0	0	0.11651005	0	0	0	0	0	0
0.42810385	0.11651005	2.49728823	0.19498929	76.49740601	188	93	63	29	4	0	0	0.11651005	0	0	0	0	0	0
0.42816171	0.11651005	2.49728823	0.19498929	76.49740601	188	93	63	29	4	0	0	0.11651005	0	0	0	0	0	0
0.4282196	0.11651005	2.49728823	0.19498929	76.49740601	188	93	63	29	4	0	0	0.11651005	0	0	0	0	0	0
0.42827746	0.11651005	2.49728823	0.19498929	76.49740601	188	93	63	29	4	0	0	0.11651005	0	0	0	0	0	0
0.42833533	0.11651005	2.49728823	0.19498929	76.49740601	188	93	63	29	4	0	0	0.11651005	0	0	0	0	0	0
0.42839322	0.11651005	2.49728823	0.19498929	76.49740601	188	93	63	29	4	0	0	0.11651005	0	0	0	0	0	0
0.42845108	0.11651005	2.49728823	0.19498929	76.49740601	188	93	63	29	4	0	0	0.11651005	0	0	0	0	0	0
0.42850897	0.11651005	2.49728823	0.19498929	76.49740601	188	93	63	29	4	0	0	0.11651005	0	0	0	0	0	0
0.42856684	0.11651005	2.49728823	0.19498929	76.49740601	188	93	63	29	4	0	0	0.11651005	0	0	0	0	0	0
0.42862472	0.11908612	2.30664968	0.19296935	76.04505157	217	106	70	35	6	0	0	0.11908612	0	0	0	0	0	0
0.42868258	0.11908612	2.30664968	0.19296935	76.04505157	217	106	70	35	6	0	0	0.11908612	0	0	0	0	0	0
0.42874045	0.11908612	2.30664968	0.19296935	76.04505157	217	106	70	35	6	0	0	0.11908612	0	0	0	0	0	0
0.42879832	0.11908612	2.30664968	0.19296935	76.04505157	217	106	70	35	6	0	0	0.11908612	0	0	0	0	0	0
0.4288562	0.11908612	2.30664968	0.19296935	76.04505157	217	106	70	35	6	0	0	0.11908612	0	0	0	0	0	0
0.42891407	0.11908612	2.30664968	0.19296935	76.04505157	217	106	70	35	6	0	0	0.11908612	0	0	0	0	0	0
